Time,Temperature (C),Gas (ohms),Humidity (%),Pressure (hPa),Altitude (m),PM10 Standard (mirogram/m^3),PM25 Standard (mirogram/m^3),PM100 Standard (mirogram/m^3),
1676507580.152328,21.733125,177072,11.317368226653805,1011.6232512563132,13.552607176106795,1,2,2,
1676507581.344858,21.77375,178383,11.342956930224132,1011.6305053551997,13.492133393488416,1,2,2,
1676507582.5405388,21.813984375,177445,11.354034919621945,1011.6318451593725,13.480964156769362,1,2,2,
1676507583.735935,21.85109375,176887,11.350497359964063,1011.6315411997668,13.483498105722328,1,2,2,
1676507584.9312809,21.88703125,177445,11.34208210459072,1011.634566254879,13.458279863743218,1,2,2,
1676507586.1249845,21.924140625,177258,11.328871003927876,1011.6342502973472,13.460913827276439,1,2,2,
1676507587.3181424,21.9692578125,177445,11.403025154202467,1011.6348278244893,13.456099302794257,3,3,3,
1676507588.5099618,22.0161328125,177632,11.535459852355734,1011.6365353588038,13.441864546279824,3,3,3,
1676507589.7022612,22.065546875,176517,11.64392188169886,1011.6301252800017,13.495301880992741,3,3,3,
1676507590.8947275,22.121015625,175781,11.767321259128318,1011.6248933195941,13.538918087702735,5,6,6,
1676507592.0866907,22.1758984375,175052,11.900613284801715,1011.615170441619,13.619973287023745,5,6,6,
1676507593.2792246,22.235859375,175781,12.009939429088599,1011.6278396113343,13.514356321730698,5,6,6,
1676507594.4710898,22.293671875,175416,12.075442984736183,1011.6281778729906,13.511536406579083,5,6,6,
1676507595.6628287,22.35265625,175052,12.121534776799269,1011.6321863902581,13.478119497791084,5,7,7,
1676507596.8553002,22.4126171875,175416,12.162816342716585,1011.6430567601736,13.387499457321821,6,8,8,
1676507598.0472376,22.47296875,175598,12.194374505955755,1011.6387462220065,13.423433847843492,6,9,9,
1676507599.2396762,22.53546875,174870,12.226033303970718,1011.6467380998142,13.356810418485427,6,9,9,
1676507600.4324408,22.6001171875,176702,12.25779344111645,1011.6477074345203,13.348729692996868,6,9,10,
1676507601.6261008,22.663984375,174509,12.29932553966922,1011.642101318927,13.395464391499166,6,10,11,
1676507602.8191478,22.72921875,174870,12.350727387862257,1011.6299384835154,13.496859105639166,6,11,11,
1676507604.0122085,22.791328125,175234,12.3579883870609,1011.6266733053748,13.524079226366636,5,10,11,
1676507605.2054546,22.854609375,174870,12.375090219249739,1011.6218025677507,13.564684207820472,4,8,9,
1676507606.395175,22.918671875,175052,12.357949725184126,1011.6269872614262,13.521461932198353,4,9,9,
1676507607.5875823,22.981171875,175965,12.345644415836544,1011.6313427245411,13.48515268804762,4,9,9,
1676507608.7804193,23.041328125,175781,12.323454930006003,1011.6283105360226,13.51043046265454,3,8,8,
1676507609.9735029,23.1005078125,175781,12.281644632187305,1011.6394808181183,13.41730994862077,3,8,8,
1676507611.1665428,23.1571484375,176517,12.234849413825316,1011.6464621467817,13.359110864144437,3,8,8,
1676507612.3596394,23.214375,177258,12.192976941277184,1011.6456004627722,13.366294181251941,3,7,7,
1676507613.5516307,23.2696484375,177445,12.136363999066933,1011.6503067061226,13.327061253636018,3,7,7,
1676507614.743471,23.324140625,176148,12.094403734612724,1011.6501976506231,13.327970377605485,3,7,7,
1676507615.9353063,23.3782421875,177072,12.062210951955253,1011.6494330739412,13.334344152757788,3,7,7,
1676507617.1271808,23.4315625,177072,12.015329428276955,1011.6456116757624,13.366200705583466,3,7,7,
1676507618.3196297,23.4833203125,177445,11.978169642926026,1011.6392084601596,13.419580437612431,3,7,7,
1676507619.5133615,23.53859375,176887,11.950914186893035,1011.6456090467443,13.366222622058322,3,7,7,
1676507620.7018692,23.591328125,177258,11.91868030166193,1011.6478238191813,13.347759468691788,3,7,7,
1676507621.8960414,23.6430859375,177632,11.886412182250542,1011.6484214988616,13.342776997811418,3,7,7,
1676507623.0895743,23.69484375,177258,11.878561243278169,1011.6507672524921,13.32322198233934,3,7,7,
1676507624.2826152,23.745234375,177445,11.84624238303735,1011.6473343953818,13.351839481738311,3,7,7,
1676507625.4759724,23.79484375,177445,11.813896989263618,1011.6461263828039,13.361909916456087,3,7,7,
1676507626.6687903,23.843671875,178006,11.796168936642841,1011.6541858481287,13.29472344971932,3,6,6,
1676507627.861812,23.8911328125,177632,11.75886618263242,1011.65470790527,13.290371417307915,3,6,6,
1676507629.0564804,23.9378125,177819,11.736178369554422,1011.6574576933278,13.267448349821024,3,6,6,
1676507630.2501833,23.9844921875,179140,11.708611191880765,1011.656676537282,13.273960298477407,4,7,7,
1676507631.4425113,24.0315625,178571,11.68593807304518,1011.6635708569909,13.216487343659296,4,7,7,
1676507632.634257,24.078046875,177445,11.658365342683481,1011.6730158111791,13.137752109599566,4,7,7,
1676507633.8274372,24.124140625,178571,11.64053462934416,1011.6765272784229,13.108479891196621,4,6,6,
1676507635.0209186,24.1708203125,178194,11.608093001423553,1011.6792308478836,13.085942509127532,4,6,6,
1676507636.2145057,24.215546875,180096,11.556081677036307,1011.6840013712981,13.046174791349838,4,6,6,
1676507637.406824,24.25890625,180288,11.528403576450769,1011.6900412139557,12.995826077329138,3,6,6,
1676507638.5993245,24.3024609375,179330,11.495860770555812,1011.6823009247114,13.060349922882285,3,6,6,
1676507639.7953427,24.3471875,181843,11.44874771113042,1011.6870462130767,13.020792664636776,3,6,6,
1676507640.9888322,24.3911328125,180868,11.425969916856014,1011.6993097812318,12.918562875139633,3,5,5,
1676507642.1826842,24.4337109375,181452,11.388532842587452,1011.6899391019937,12.996677290521326,3,5,5,
1676507643.372204,24.4751171875,181843,11.36079716965501,1011.6803970101745,13.076221211119558,3,5,5,
1676507644.5662975,24.517109375,180868,11.337952573249119,1011.682381509579,13.059678157094124,3,4,4,
1676507645.7568407,24.5591015625,182235,11.300505571584834,1011.67378417024,13.131346924140466,3,4,4,
1676507646.946639,24.600703125,182235,11.263050429456959,1011.6715864137182,13.149667845813346,3,4,4,
1676507648.1367042,24.6407421875,182828,11.240141126041262,1011.6721033368125,13.14535867243714,2,4,4,
1676507649.3270936,24.6786328125,182432,11.21229171001186,1011.6743744384055,13.126426340513316,2,4,4,
1676507650.5200837,24.7159375,181647,11.194151922747974,1011.6633379981581,13.218428514083893,2,4,4,
1676507651.7135546,24.7528515625,182630,11.17599827523616,1011.663993126575,13.212967197991652,2,3,3,
1676507652.9075344,24.7887890625,183624,11.152946841741443,1011.6700913286561,13.162131181277308,1,2,2,
